key;equipmentKey;fault;name;photo;recommandation
-LHXpVq2UED5y8CcCf1h;-LHXpVhCx9ZRmMZPM37Z;;Contrôler la présence de document à jour attestant les vérifications annuelles réglementaires;;
-LHXpVq2UED5y8CcCf1i;-LHXpVhTdNci5IgqRVK7;;Contrôler la présence et l'état de protections différentielles suivant la sélectivité;;
-LHXpVq2UED5y8CcCf1j;-LHXpVhFhu2T-LIIodhj;;Contrôler la présence et l'état de protections différentielles suivant la sélectivité;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVq2UED5y8CcCf1j%2F011825_Photo%2003-05-2018%2011.23.41.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVq2UED5y8CcCf1k;-LHXpVflc-dgLpOHjPdW;;Contrôler la présence et l'état de protections différentielles suivant la sélectivité;;
-LHXpVq2UED5y8CcCf1l;-LHXpVfxOjQMM5X0wrLT;;Contrôler la présence d'un schéma électrique et/ou hydraulique à jour de l'équipement;;
-LHXpVq6M-YoK50zszZu;-LHXpVi174vuvwhEHXYb;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq6M-YoK50zszZv;-LHXpVhzRWR4y5yfgQqo;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq6M-YoK50zszZw;-LHXpVhxHwD48X0vbdzV;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq6M-YoK50zszZx;-LHXpVhuZgzt8F6bIQf6;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq6M-YoK50zszZy;-LHXpVhpTDaHaYChPs5G;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq6M-YoK50zszZz;-LHXpVhmqap8Maj7E7Ph;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq6M-YoK50zsz_-;-LHXpVhkSoo6-UjfcLDv;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJ8;-LHXpVhZXZPDQKacyfGA;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJ9;-LHXpVhQIdHBXUcOGDkX;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJA;-LHXpVhNEsNov1Sz4mcz;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJB;-LHXpVhFhu2T-LIIodhj;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJC;-LHXpVgrquB1kJbEshQ3;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJD;-LHXpVgcrAVzkCId6dY8;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq79ZxIJTJusoJE;-LHXpVgazp99MYC7I0G2;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBl;-LHXpVgYpeSohsKOTeAu;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBm;-LHXpVgWdAdVsDOpHCko;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBn;-LHXpVgTRpahNMbkSCB0;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBo;-LHXpVgMLtfrIObMxjmM;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBp;-LHXpVgK1uT9Cn3zKQeW;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBq;-LHXpVgCobOu54xld_fA;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBr;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVq8r7ePxEAsthBs;-LHXpVflc-dgLpOHjPdW;;Contrôler la présence, le bon fonctionnement et l'efficacité de l'éclairage de proximité;;
-LHXpVqIbzc9Q-cJNv1x;-LHXpVhbW3UXEXbfCS9b;Absence de système de supervision;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);Mettre en place un système de supervision;
-LHXpVqIbzc9Q-cJNv1y;-LHXpVhWqQ3oBvMHKM3v;Absence de système de supervision;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);Mettre en place un système de supervision;
-LHXpVqIbzc9Q-cJNv1z;-LHXpVh7IUBx6ITanjU1;;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);;
-LHXpVqIbzc9Q-cJNv2-;-LHXpVgfwd7dPLO16XbZ;;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);;
-LHXpVqIbzc9Q-cJNv20;-LHXpVgFN1WCf_l8nsgg;;Tester la bonne remontée des alarmes et/ou défauts (GTC/GTB, système central, etc.);;
-LHXpVqIbzc9Q-cJNv21;-LHXpVhTdNci5IgqRVK7;;Contrôler les éléments de régulation de l'armoire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqIbzc9Q-cJNv21%2F011829_Photo%2003-05-2018%2012.05.34.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqIbzc9Q-cJNv22;-LHXpVflc-dgLpOHjPdW;;Contrôler les éléments de régulation de l'armoire;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqIbzc9Q-cJNv22%2F011794_Photo%2003-05-2018%2011.02.52.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqJc_VYMxYmj1FN;-LHXpVhTdNci5IgqRVK7;;Analyser la sélectivité totale de l'équipement en fonction des organes de coupure ou de protection;;
-LHXpVqJc_VYMxYmj1FO;-LHXpVhFhu2T-LIIodhj;;Analyser la sélectivité totale de l'équipement en fonction des organes de coupure ou de protection;;
-LHXpVqJc_VYMxYmj1FP;-LHXpVflc-dgLpOHjPdW;;Analyser la sélectivité totale de l'équipement en fonction des organes de coupure ou de protection;;
-LHXpVqJc_VYMxYmj1FQ;-LHXpVhFhu2T-LIIodhj;;Contrôler l'absence de pièces nues sous tension;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqJc_VYMxYmj1FQ%2F011825_Photo%2003-05-2018%2011.24.11.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqJc_VYMxYmj1FR;-LHXpVflc-dgLpOHjPdW;;Contrôler l'absence de pièces nues sous tension;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqJc_VYMxYmj1FR%2F011794_Photo%2003-05-2018%2011.02.39.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqJc_VYMxYmj1FS;-LHXpVhTdNci5IgqRVK7;;Tester le bon fonctionnement des commutateurs (ON / OFF / AUTO);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqJc_VYMxYmj1FS%2F011829_Photo%2003-05-2018%2012.04.09.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqJc_VYMxYmj1FT;-LHXpVflc-dgLpOHjPdW;;Tester le bon fonctionnement des commutateurs (ON / OFF / AUTO);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqJc_VYMxYmj1FT%2F011794_Photo%2003-05-2018%2008.35.41.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqJc_VYMxYmj1FU;-LHXpVhTdNci5IgqRVK7;;Tester la manoeuvrabilité et le bon fonctionnement du verrouillage manuel en position de fermeture (verrou, clé, jeu mécanique, etc.);;
-LHXpVqJc_VYMxYmj1FV;-LHXpVhFhu2T-LIIodhj;;Tester la manoeuvrabilité et le bon fonctionnement du verrouillage manuel en position de fermeture (verrou, clé, jeu mécanique, etc.);;
-LHXpVqJc_VYMxYmj1FW;-LHXpVflc-dgLpOHjPdW;;Tester la manoeuvrabilité et le bon fonctionnement du verrouillage manuel en position de fermeture (verrou, clé, jeu mécanique, etc.);;
-LHXpVqJc_VYMxYmj1FX;-LHXpVflc-dgLpOHjPdW;;Tester les voyants de signalisation (si présence du bouton test);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqJc_VYMxYmj1FX%2F011794_Photo%2003-05-2018%2011.05.13.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwl;-LHXpVi3A3FHFG-ker3W;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwl%2F011843_Photo%2003-05-2018%2012.56.06.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwm;-LHXpVht_zEwZ3L0NCX2;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwm%2F011838_Photo%2003-05-2018%2012.36.24.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwn;-LHXpVhbW3UXEXbfCS9b;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwn%2F011832_Photo%2003-05-2018%2012.17.04.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwo;-LHXpVhAq4nHIjic2T-X;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);;
-LHXpVqRkdtTxJowATwp;-LHXpVh3Z9dBETXscxsk;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwp%2F011819_Photo%2003-05-2018%2010.29.44.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwq;-LHXpVh1QjPFdlau4JlI;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwq%2F011817_Photo%2003-05-2018%2010.25.14.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwr;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwr%2F011814_Photo%2003-05-2018%2010.39.09.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATws;-LHXpVgFN1WCf_l8nsgg;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATws%2F011804_Photo%2003-05-2018%2009.06.54.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwt;-LHXpVfwBjRh2jsIQlk7;;Contrôler la présence et l'état des vannes (isolement, réglage, régulation, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqRkdtTxJowATwt%2F011795_Photo%2003-05-2018%2008.37.03.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqRkdtTxJowATwu;-LHXpVi3A3FHFG-ker3W;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATwv;-LHXpVhxHwD48X0vbdzV;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATww;-LHXpVhuZgzt8F6bIQf6;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATwx;-LHXpVhpTDaHaYChPs5G;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATwy;-LHXpVhkSoo6-UjfcLDv;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATwz;-LHXpVhQIdHBXUcOGDkX;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx-;-LHXpVh3Z9dBETXscxsk;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx0;-LHXpVgkazBWOir8Cu6T;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx1;-LHXpVgcrAVzkCId6dY8;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx2;-LHXpVgazp99MYC7I0G2;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx3;-LHXpVgYpeSohsKOTeAu;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx4;-LHXpVgWdAdVsDOpHCko;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx5;-LHXpVgTRpahNMbkSCB0;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx6;-LHXpVgMLtfrIObMxjmM;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx7;-LHXpVgCobOu54xld_fA;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx8;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATx9;-LHXpVfxOjQMM5X0wrLT;;Contrôler l'absence d'air dans le réseau (bruit anormal ou pression d'aspiration);;
-LHXpVqRkdtTxJowATxA;-LHXpVhxHwD48X0vbdzV;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxB;-LHXpVhuZgzt8F6bIQf6;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxC;-LHXpVhpTDaHaYChPs5G;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxD;-LHXpVhkSoo6-UjfcLDv;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxE;-LHXpVhQIdHBXUcOGDkX;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxF;-LHXpVgcrAVzkCId6dY8;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxG;-LHXpVgazp99MYC7I0G2;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxH;-LHXpVgYpeSohsKOTeAu;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqRkdtTxJowATxI;-LHXpVgWdAdVsDOpHCko;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqSNA4KToQD1V7P;-LHXpVgTRpahNMbkSCB0;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqSNA4KToQD1V7Q;-LHXpVgMLtfrIObMxjmM;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqSNA4KToQD1V7R;-LHXpVgCobOu54xld_fA;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqSNA4KToQD1V7S;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqSNA4KToQD1V7T;-LHXpVfxOjQMM5X0wrLT;;Contrôler l'absence d'échauffement sur les paliers et roulements;;
-LHXpVqSNA4KToQD1V7U;-LHXpVgazp99MYC7I0G2;;Contrôler l'état de la grille de ventilation moteur (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVqSNA4KToQD1V7V;-LHXpVfxOjQMM5X0wrLT;;Contrôler l'état de la grille de ventilation moteur (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqSNA4KToQD1V7V%2F011796_Photo%2003-05-2018%2008.38.22.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqSNA4KToQD1V7X;-LHXpVi3A3FHFG-ker3W;Les pompes sont vétustes ou obsolètes;Contrôler l'état des pompes (propreté, vétusté, aspect, impacts, etc.);Remplacer les pompes par des systèmes plus performants;
-LHXpVqSNA4KToQD1V7Y;-LHXpVh3Z9dBETXscxsk;;Contrôler l'état des pompes (propreté, vétusté, aspect, impacts, etc.);;
-LHXpVqSNA4KToQD1V7_;-LHXpVfxOjQMM5X0wrLT;Les pompes sont vétustes ou obsolètes;Contrôler l'état des pompes (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqSNA4KToQD1V7_%2F011796_Photo%2003-05-2018%2008.39.10.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer les pompes
-LHXpVqTh3Jb6vCikOU7;-LHXpVfxOjQMM5X0wrLT;;Contrôler la présence, l'état et le réglage des pressostats;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqTh3Jb6vCikOU7%2F011796_Photo%2003-05-2018%2008.39.43.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqbiKZFBSnalyRx;-LHXpVhmqap8Maj7E7Ph;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqbiKZFBSnalyRy;-LHXpVhQIdHBXUcOGDkX;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqbiKZFBSnalyRz;-LHXpVhJ_BRIGkPZOtJu;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqbiKZFBSnalyS-;-LHXpVgkazBWOir8Cu6T;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOli;-LHXpVgcrAVzkCId6dY8;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlj;-LHXpVgYpeSohsKOTeAu;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlk;-LHXpVgWdAdVsDOpHCko;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOll;-LHXpVgTRpahNMbkSCB0;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlm;-LHXpVgMLtfrIObMxjmM;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOln;-LHXpVgK1uT9Cn3zKQeW;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlo;-LHXpVgFN1WCf_l8nsgg;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlp;-LHXpVgCobOu54xld_fA;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlq;-LHXpVg6v2J9F6C6Qf3Q;;Contrôler la présence d'un livret de suivi ou d'entretien;;
-LHXpVqcyZu4UrK1DOlr;-LHXpVfxOjQMM5X0wrLT;;Contrôler la présence d'un livret de suivi ou d'entretien;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqcyZu4UrK1DOlr%2F011796_Photo%2003-05-2018%2008.41.37.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqcyZu4UrK1DOls;-LHXpVfxOjQMM5X0wrLT;;Contrôler la présence et l'état du vase d'expansion;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqcyZu4UrK1DOls%2F011796_Photo%2003-05-2018%2008.41.09.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqcyZu4UrK1DOlt;-LHXpVhob-Hm3V1VOE1B;;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);;
-LHXpVqcyZu4UrK1DOlu;-LHXpVhmqap8Maj7E7Ph;;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);;
-LHXpVqcyZu4UrK1DOlv;-LHXpVgkazBWOir8Cu6T;;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);;
-LHXpVqcyZu4UrK1DOlw;-LHXpVgS6iIbXUJzr11N;;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqcyZu4UrK1DOlw%2F011807_Photo%2003-05-2018%2009.19.37.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVqcyZu4UrK1DOlx;-LHXpVgK1uT9Cn3zKQeW;;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);;
-LHXpVqcyZu4UrK1DOly;-LHXpVgBt3QZOkoq_6VA;Absence de relevé de l'index du compteur;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);Réaliser un relevé mensuel à minima;
-LHXpVqcyZu4UrK1DOlz;-LHXpVg9z_kOzpTih7fb;Absence de relevé de l'index du compteur;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);Réaliser un relevé mensuel à minima;
-LHXpVqcyZu4UrK1DOm-;-LHXpVfxOjQMM5X0wrLT;Absence de relevé de l'index du compteur;Vérifier la bonne relève des compteurs (horaire, énergie, eau, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVqcyZu4UrK1DOm-%2F011796_Photo%2003-05-2018%2008.42.25.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Réaliser un relevé mensuel à minima
